state,action,reward
[-0.02  0.18 -0.04 -0.35],0.0,7.961677792262976
[-0.01 -0.01 -0.04 -0.07],0.0,7.7351975469588625
[-0.01 -0.21 -0.05  0.21],1.0,7.4835528299542915
[-0.02 -0.01 -0.04 -0.1 ],0.0,7.203947588838101
[-0.02 -0.2  -0.04  0.18],1.0,6.893275098709001
[-0.02 -0.01 -0.04 -0.13],1.0,6.548083443010001
[-0.02  0.19 -0.04 -0.43],0.0,6.164537158900001
[-0.02 -0.01 -0.05 -0.15],1.0,5.738374621000001
[-0.02  0.19 -0.05 -0.46],1.0,5.264860690000001
[-0.01  0.38 -0.06 -0.77],0.0,4.7387341
[-0.01  0.19 -0.08 -0.5 ],1.0,4.154149
[-0.    0.39 -0.09 -0.81],0.0,3.50461
[ 0.01  0.19 -0.1  -0.55],1.0,2.7829
[ 0.01  0.39 -0.12 -0.87],1.0,1.981
[ 0.02  0.58 -0.13 -1.2 ],1.0,1.09
[ 0.03  0.78 -0.16 -1.53],0.0,0.09999999999999998
[ 0.05  0.59 -0.19 -1.29],1.0,-1.0
[-0.02 -0.03  0.    0.01],0.0,8.348959011733012
[-0.02 -0.22  0.    0.3 ],1.0,8.165510013036679
[-0.02 -0.03  0.01  0.01],0.0,7.961677792262976
[-0.02 -0.22  0.01  0.31],0.0,7.7351975469588625
[-0.03 -0.42  0.02  0.6 ],0.0,7.4835528299542915
[-0.04 -0.61  0.03  0.9 ],0.0,7.203947588838101
[-0.05 -0.81  0.05  1.2 ],1.0,6.893275098709001
[-0.07 -0.61  0.07  0.93],1.0,6.548083443010001
[-0.08 -0.42  0.09  0.66],1.0,6.164537158900001
[-0.09 -0.23  0.1   0.39],0.0,5.738374621000001
[-0.09 -0.42  0.11  0.72],1.0,5.264860690000001
[-0.1  -0.23  0.12  0.46],1.0,4.7387341
[-0.1  -0.04  0.13  0.21],1.0,4.154149
[-0.1   0.16  0.14 -0.04],0.0,3.50461
[-0.1  -0.04  0.14  0.3 ],0.0,2.7829
[-0.1  -0.24  0.14  0.63],0.0,1.981
[-0.11 -0.43  0.16  0.96],1.0,1.09
[-0.12 -0.24  0.18  0.72],0.0,0.09999999999999998
[-0.12 -0.44  0.19  1.07],1.0,-1.0
[-0.    0.04 -0.05  0.04],0.0,7.4835528299542915
[-0.   -0.15 -0.04  0.32],0.0,7.203947588838101
[-0.   -0.34 -0.04  0.6 ],1.0,6.893275098709001
[-0.01 -0.15 -0.03  0.29],0.0,6.548083443010001
[-0.01 -0.34 -0.02  0.58],1.0,6.164537158900001
[-0.02 -0.15 -0.01  0.28],0.0,5.738374621000001
[-0.02 -0.34 -0.    0.57],0.0,5.264860690000001
[-0.03 -0.54  0.01  0.86],1.0,4.7387341
[-0.04 -0.34  0.03  0.57],0.0,4.154149
[-0.05 -0.54  0.04  0.87],0.0,3.50461
[-0.06 -0.73  0.05  1.17],0.0,2.7829
[-0.07 -0.93  0.08  1.48],0.0,1.981
[-0.09 -1.13  0.11  1.8 ],0.0,1.09
[-0.11 -1.32  0.14  2.12],1.0,0.09999999999999998
[-0.14 -1.13  0.19  1.88],1.0,-1.0
[ 0.03 -0.01  0.04  0.01],1.0,9.837410287644222
[ 0.03  0.18  0.04 -0.27],1.0,9.819344764049134
[ 0.03  0.37  0.03 -0.55],0.0,9.799271960054593
[ 0.04  0.18  0.02 -0.25],0.0,9.776968844505104
[ 0.04 -0.02  0.02  0.05],1.0,9.752187605005672
[ 0.04  0.18  0.02 -0.24],0.0,9.724652894450745
[ 0.04 -0.02  0.01  0.06],1.0,9.694058771611939
[ 0.04  0.18  0.01 -0.23],0.0,9.660065301791043
[ 0.05 -0.02  0.01  0.07],0.0,9.622294779767826
[ 0.05 -0.21  0.01  0.36],1.0,9.580327533075362
[ 0.04 -0.02  0.02  0.07],0.0,9.533697258972625
[ 0.04 -0.21  0.02  0.37],0.0,9.481885843302916
[ 0.04 -0.41  0.03  0.67],1.0,9.424317603669905
[ 0.03 -0.21  0.04  0.39],1.0,9.360352892966562
[ 0.03 -0.02  0.05  0.11],0.0,9.289280992185068
[ 0.02 -0.21  0.05  0.41],1.0,9.210312213538964
[ 0.02 -0.02  0.06  0.14],1.0,9.122569126154405
[ 0.02  0.17  0.06 -0.14],1.0,9.025076806838227
[ 0.02  0.37  0.06 -0.41],0.0,8.91675200759803
[ 0.03  0.17  0.05 -0.1 ],1.0,8.796391119553366
[ 0.03  0.37  0.05 -0.38],1.0,8.66265679950374
[ 0.04  0.56  0.04 -0.65],1.0,8.51406311055971
[ 0.05  0.76  0.03 -0.93],1.0,8.348959011733012
[ 0.07  0.95  0.01 -1.22],0.0,8.165510013036679
[ 0.09  0.76 -0.02 -0.92],1.0,7.961677792262976
[ 0.1   0.95 -0.03 -1.22],0.0,7.7351975469588625
[ 0.12  0.76 -0.06 -0.94],0.0,7.4835528299542915
[ 0.14  0.56 -0.08 -0.66],0.0,7.203947588838101
[ 0.15  0.37 -0.09 -0.39],0.0,6.893275098709001
[ 0.15  0.17 -0.1  -0.13],0.0,6.548083443010001
[ 0.16 -0.02 -0.1   0.13],1.0,6.164537158900001
[ 0.16  0.18 -0.1  -0.19],1.0,5.738374621000001
[ 0.16  0.37 -0.1  -0.52],0.0,5.264860690000001
[ 0.17  0.18 -0.11 -0.26],1.0,4.7387341
[ 0.17  0.38 -0.12 -0.58],0.0,4.154149
[ 0.18  0.18 -0.13 -0.33],1.0,3.50461
[ 0.18  0.38 -0.14 -0.66],1.0,2.7829
[ 0.19  0.58 -0.15 -0.99],0.0,1.981
[ 0.2   0.38 -0.17 -0.75],1.0,1.09
[ 0.21  0.58 -0.18 -1.09],1.0,0.09999999999999998
[ 0.22  0.78 -0.21 -1.44],1.0,-1.0
[-0.03  0.   -0.   -0.05],1.0,6.548083443010001
[-0.03  0.2  -0.   -0.34],1.0,6.164537158900001
[-0.03  0.39 -0.01 -0.63],1.0,5.738374621000001
[-0.02  0.59 -0.02 -0.93],0.0,5.264860690000001
[-0.01  0.39 -0.04 -0.64],1.0,4.7387341
[ 0.    0.59 -0.05 -0.95],1.0,4.154149
[ 0.01  0.78 -0.07 -1.26],1.0,3.50461
[ 0.03  0.98 -0.1  -1.57],0.0,2.7829
[ 0.05  0.79 -0.13 -1.31],0.0,1.981
[ 0.06  0.59 -0.15 -1.06],1.0,1.09
[ 0.08  0.79 -0.18 -1.4 ],1.0,0.09999999999999998
[ 0.09  0.99 -0.2  -1.74],1.0,-1.0
[ 0.02 -0.    0.05 -0.04],0.0,9.913593160675934
[ 0.02 -0.2   0.05  0.27],0.0,9.903992400751036
[ 0.01 -0.39  0.05  0.58],1.0,9.893324889723374
[ 0.   -0.2   0.06  0.3 ],1.0,9.881472099692637
[ 0.   -0.    0.07  0.03],0.0,9.868302332991819
[ 0.   -0.2   0.07  0.34],1.0,9.8536692588798
[-0.   -0.01  0.08  0.07],0.0,9.837410287644222
[-0.   -0.2   0.08  0.39],0.0,9.819344764049134
[-0.01 -0.4   0.08  0.7 ],1.0,9.799271960054593
[-0.02 -0.2   0.1   0.44],1.0,9.776968844505104
[-0.02 -0.01  0.11  0.18],1.0,9.752187605005672
[-0.02  0.18  0.11 -0.08],0.0,9.724652894450745
[-0.02 -0.01  0.11  0.25],0.0,9.694058771611939
[-0.02 -0.21  0.11  0.57],1.0,9.660065301791043
[-0.02 -0.02  0.13  0.32],1.0,9.622294779767826
[-0.02  0.18  0.13  0.07],0.0,9.580327533075362
[-0.02 -0.02  0.13  0.4 ],1.0,9.533697258972625
[-0.02  0.17  0.14  0.15],1.0,9.481885843302916
[-0.01  0.37  0.15 -0.09],0.0,9.424317603669905
[-0.01  0.17  0.14  0.24],1.0,9.360352892966562
[-0.    0.36  0.15 -0.  ],1.0,9.289280992185068
[ 0.    0.55  0.15 -0.24],1.0,9.210312213538964
[ 0.01  0.75  0.14 -0.49],0.0,9.122569126154405
[ 0.03  0.55  0.13 -0.15],1.0,9.025076806838227
[ 0.04  0.74  0.13 -0.4 ],1.0,8.91675200759803
[ 0.06  0.94  0.12 -0.65],1.0,8.796391119553366
[ 0.07  1.13  0.11 -0.9 ],0.0,8.66265679950374
[ 0.1   0.93  0.09 -0.58],0.0,8.51406311055971
[ 0.11  0.74  0.08 -0.26],0.0,8.348959011733012
[0.13 0.54 0.07 0.06],1.0,8.165510013036679
[ 0.14  0.73  0.08 -0.21],1.0,7.961677792262976
[ 0.16  0.93  0.07 -0.48],0.0,7.7351975469588625
[ 0.17  0.73  0.06 -0.16],1.0,7.4835528299542915
[ 0.19  0.93  0.06 -0.43],1.0,7.203947588838101
[ 0.21  1.12  0.05 -0.71],1.0,6.893275098709001
[ 0.23  1.32  0.04 -0.98],1.0,6.548083443010001
[ 0.26  1.51  0.02 -1.26],0.0,6.164537158900001
[ 0.29  1.31 -0.01 -0.97],0.0,5.738374621000001
[ 0.31  1.12 -0.03 -0.68],1.0,5.264860690000001
[ 0.33  1.31 -0.04 -0.98],1.0,4.7387341
[ 0.36  1.51 -0.06 -1.28],0.0,4.154149
[ 0.39  1.32 -0.09 -1.01],0.0,3.50461
[ 0.42  1.12 -0.11 -0.75],1.0,2.7829
[ 0.44  1.32 -0.12 -1.07],1.0,1.981
[ 0.47  1.52 -0.14 -1.4 ],1.0,1.09
[ 0.5   1.71 -0.17 -1.73],0.0,0.09999999999999998
[ 0.53  1.52 -0.21 -1.5 ],0.0,-1.0
[0.04 0.03 0.   0.03],1.0,6.548083443010001
[ 0.04  0.23  0.   -0.26],1.0,6.164537158900001
[ 0.05  0.42 -0.   -0.55],0.0,5.738374621000001
[ 0.06  0.23 -0.01 -0.26],1.0,5.264860690000001
[ 0.06  0.42 -0.02 -0.55],1.0,4.7387341
[ 0.07  0.62 -0.03 -0.85],1.0,4.154149
[ 0.08  0.81 -0.05 -1.15],1.0,3.50461
[ 0.1   1.01 -0.07 -1.46],1.0,2.7829
[ 0.12  1.21 -0.1  -1.77],0.0,1.981
[ 0.14  1.01 -0.13 -1.51],1.0,1.09
[ 0.16  1.21 -0.16 -1.84],0.0,0.09999999999999998
[ 0.19  1.02 -0.2  -1.61],1.0,-1.0
[ 0.04 -0.04  0.02 -0.03],1.0,8.51406311055971
[ 0.04  0.15  0.01 -0.32],0.0,8.348959011733012
[ 0.04 -0.04  0.01 -0.03],0.0,8.165510013036679
[ 0.04 -0.24  0.01  0.27],0.0,7.961677792262976
[ 0.04 -0.43  0.01  0.57],1.0,7.7351975469588625
[ 0.03 -0.24  0.02  0.28],0.0,7.4835528299542915
[ 0.02 -0.43  0.03  0.58],1.0,7.203947588838101
[ 0.01 -0.24  0.04  0.29],1.0,6.893275098709001
[ 0.01 -0.04  0.05  0.01],0.0,6.548083443010001
[ 0.01 -0.24  0.05  0.32],1.0,6.164537158900001
[ 0.   -0.04  0.05  0.04],0.0,5.738374621000001
[ 0.   -0.24  0.06  0.35],0.0,5.264860690000001
[-0.   -0.44  0.06  0.66],1.0,4.7387341
[-0.01 -0.24  0.08  0.39],0.0,4.154149
[-0.02 -0.44  0.08  0.71],0.0,3.50461
[-0.02 -0.63  0.1   1.02],1.0,2.7829
[-0.04 -0.44  0.12  0.76],0.0,1.981
[-0.05 -0.64  0.13  1.09],0.0,1.09
[-0.06 -0.83  0.16  1.42],0.0,0.09999999999999998
[-0.07 -1.03  0.18  1.76],1.0,-1.0
[-0.02 -0.04  0.04  0.01],0.0,7.203947588838101
[-0.03 -0.23  0.04  0.31],1.0,6.893275098709001
[-0.03 -0.04  0.05  0.03],0.0,6.548083443010001
[-0.03 -0.23  0.05  0.34],1.0,6.164537158900001
[-0.04 -0.04  0.06  0.07],1.0,5.738374621000001
[-0.04  0.15  0.06 -0.21],0.0,5.264860690000001
[-0.03 -0.04  0.05  0.1 ],0.0,4.7387341
[-0.03 -0.24  0.06  0.41],0.0,4.154149
[-0.04 -0.43  0.06  0.72],0.0,3.50461
[-0.05 -0.63  0.08  1.03],0.0,2.7829
[-0.06 -0.83  0.1   1.35],0.0,1.981
[-0.08 -1.02  0.13  1.67],0.0,1.09
[-0.1  -1.22  0.16  2.  ],0.0,0.09999999999999998
[-0.12 -1.41  0.2   2.34],0.0,-1.0
[ 0.02  0.03 -0.   -0.05],1.0,7.7351975469588625
[ 0.02  0.22 -0.   -0.34],1.0,7.4835528299542915
[ 0.02  0.42 -0.01 -0.64],0.0,7.203947588838101
[ 0.03  0.22 -0.02 -0.35],0.0,6.893275098709001
[ 0.03  0.03 -0.03 -0.06],1.0,6.548083443010001
[ 0.03  0.22 -0.03 -0.36],1.0,6.164537158900001
[ 0.04  0.42 -0.04 -0.66],1.0,5.738374621000001
[ 0.05  0.61 -0.05 -0.97],0.0,5.264860690000001
[ 0.06  0.42 -0.07 -0.69],1.0,4.7387341
[ 0.07  0.61 -0.08 -1.01],0.0,4.154149
[ 0.08  0.42 -0.1  -0.74],1.0,3.50461
[ 0.09  0.62 -0.12 -1.07],0.0,2.7829
[ 0.1   0.42 -0.14 -0.81],0.0,1.981
[ 0.11  0.23 -0.16 -0.57],1.0,1.09
[ 0.11  0.43 -0.17 -0.91],1.0,0.09999999999999998
[ 0.12  0.62 -0.19 -1.25],1.0,-1.0
[-0.01 -0.02 -0.02 -0.04],1.0,6.893275098709001
[-0.01  0.18 -0.02 -0.34],0.0,6.548083443010001
[-0.01 -0.02 -0.03 -0.05],1.0,6.164537158900001
[-0.01  0.18 -0.03 -0.35],1.0,5.738374621000001
[-0.    0.38 -0.04 -0.66],1.0,5.264860690000001
[ 0.    0.57 -0.05 -0.96],0.0,4.7387341
[ 0.01  0.38 -0.07 -0.69],1.0,4.154149
[ 0.02  0.57 -0.09 -1.  ],1.0,3.50461
[ 0.03  0.77 -0.11 -1.32],0.0,2.7829
[ 0.05  0.57 -0.13 -1.06],1.0,1.981
[ 0.06  0.77 -0.15 -1.39],0.0,1.09
[ 0.08  0.58 -0.18 -1.15],0.0,0.09999999999999998
[ 0.09  0.39 -0.2  -0.92],0.0,-1.0
[ 0.05 -0.02 -0.02 -0.02],1.0,8.51406311055971
[ 0.05  0.18 -0.02 -0.32],0.0,8.348959011733012
[ 0.05 -0.02 -0.03 -0.03],0.0,8.165510013036679
[ 0.05 -0.21 -0.03  0.25],0.0,7.961677792262976
[ 0.05 -0.41 -0.02  0.53],0.0,7.7351975469588625
[ 0.04 -0.6  -0.01  0.82],1.0,7.4835528299542915
[ 0.03 -0.41  0.    0.52],1.0,7.203947588838101
[ 0.02 -0.21  0.01  0.23],1.0,6.893275098709001
[ 0.01 -0.02  0.02 -0.06],1.0,6.548083443010001
[ 0.01  0.18  0.02 -0.35],1.0,6.164537158900001
[ 0.02  0.37  0.01 -0.64],1.0,5.738374621000001
[ 0.02  0.57 -0.   -0.93],1.0,5.264860690000001
[ 0.04  0.76 -0.02 -1.22],0.0,4.7387341
[ 0.05  0.57 -0.05 -0.93],1.0,4.154149
[ 0.06  0.77 -0.07 -1.24],1.0,3.50461
[ 0.08  0.96 -0.09 -1.55],0.0,2.7829
[ 0.1   0.77 -0.12 -1.29],1.0,1.981
[ 0.11  0.96 -0.15 -1.62],0.0,1.09
[ 0.13  0.77 -0.18 -1.38],0.0,0.09999999999999998
[ 0.15  0.58 -0.21 -1.14],1.0,-1.0
[ 0.01  0.01  0.04 -0.03],0.0,9.580327533075362
[ 0.01 -0.19  0.04  0.28],0.0,9.533697258972625
[ 0.   -0.38  0.05  0.58],0.0,9.481885843302916
[-0.   -0.58  0.06  0.89],1.0,9.424317603669905
[-0.02 -0.39  0.08  0.62],1.0,9.360352892966562
[-0.02 -0.19  0.09  0.35],1.0,9.289280992185068
[-0.03  0.    0.1   0.09],0.0,9.210312213538964
[-0.03 -0.19  0.1   0.41],1.0,9.122569126154405
[-0.03 -0.    0.11  0.15],0.0,9.025076806838227
[-0.03 -0.2   0.11  0.48],1.0,8.91675200759803
[-0.04 -0.    0.12  0.22],1.0,8.796391119553366
[-0.04  0.19  0.12 -0.03],1.0,8.66265679950374
[-0.03  0.38  0.12 -0.28],1.0,8.51406311055971
[-0.02  0.58  0.12 -0.53],0.0,8.348959011733012
[-0.01  0.38  0.11 -0.21],1.0,8.165510013036679
[-0.01  0.57  0.1  -0.46],1.0,7.961677792262976
[ 0.01  0.77  0.09 -0.72],1.0,7.7351975469588625
[ 0.02  0.96  0.08 -0.98],1.0,7.4835528299542915
[ 0.04  1.15  0.06 -1.25],1.0,7.203947588838101
[ 0.06  1.35  0.03 -1.52],0.0,6.893275098709001
[ 0.09  1.15  0.   -1.22],0.0,6.548083443010001
[ 0.11  0.96 -0.02 -0.93],0.0,6.164537158900001
[ 0.13  0.76 -0.04 -0.64],1.0,5.738374621000001
[ 0.15  0.96 -0.05 -0.95],1.0,5.264860690000001
[ 0.17  1.15 -0.07 -1.25],1.0,4.7387341
[ 0.19  1.35 -0.1  -1.57],0.0,4.154149
[ 0.22  1.16 -0.13 -1.31],0.0,3.50461
[ 0.24  0.96 -0.15 -1.06],0.0,2.7829
[ 0.26  0.77 -0.17 -0.81],0.0,1.981
[ 0.28  0.58 -0.19 -0.58],0.0,1.09
[ 0.29  0.39 -0.2  -0.35],0.0,0.09999999999999998
[ 0.29  0.19 -0.21 -0.13],1.0,-1.0
[ 0.03 -0.01  0.01  0.02],1.0,7.4835528299542915
[ 0.03  0.18  0.01 -0.27],1.0,7.203947588838101
[ 0.04  0.38  0.01 -0.56],1.0,6.893275098709001
[ 0.05  0.57 -0.   -0.85],0.0,6.548083443010001
[ 0.06  0.38 -0.02 -0.56],1.0,6.164537158900001
[ 0.06  0.57 -0.03 -0.86],0.0,5.738374621000001
[ 0.08  0.38 -0.05 -0.58],1.0,5.264860690000001
[ 0.08  0.57 -0.06 -0.89],0.0,4.7387341
[ 0.09  0.38 -0.08 -0.61],0.0,4.154149
[ 0.1   0.18 -0.09 -0.35],1.0,3.50461
[ 0.11  0.38 -0.1  -0.67],1.0,2.7829
[ 0.11  0.58 -0.11 -0.99],1.0,1.981
[ 0.12  0.77 -0.13 -1.31],1.0,1.09
[ 0.14  0.97 -0.16 -1.64],1.0,0.09999999999999998
[ 0.16  1.17 -0.19 -1.98],1.0,-1.0
[-0.02  0.02  0.02  0.02],0.0,9.937009414132756
[-0.02 -0.18  0.02  0.32],1.0,9.930010460147507
[-0.02  0.02  0.03  0.04],1.0,9.922233844608341
[-0.02  0.21  0.03 -0.25],0.0,9.913593160675934
[-0.02  0.02  0.03  0.06],0.0,9.903992400751036
[-0.02 -0.18  0.03  0.36],1.0,9.893324889723374
[-0.02  0.02  0.03  0.07],0.0,9.881472099692637
[-0.02 -0.18  0.04  0.38],0.0,9.868302332991819
[-0.03 -0.37  0.04  0.68],1.0,9.8536692588798
[-0.03 -0.18  0.06  0.4 ],0.0,9.837410287644222
[-0.04 -0.38  0.06  0.71],0.0,9.819344764049134
[-0.05 -0.57  0.08  1.02],1.0,9.799271960054593
[-0.06 -0.38  0.1   0.76],1.0,9.776968844505104
[-0.06 -0.18  0.11  0.5 ],1.0,9.752187605005672
[-0.07  0.01  0.12  0.24],0.0,9.724652894450745
[-0.07 -0.19  0.13  0.57],1.0,9.694058771611939
[-0.07  0.01  0.14  0.32],1.0,9.660065301791043
[-0.07  0.2   0.15  0.07],1.0,9.622294779767826
[-0.07  0.39  0.15 -0.17],1.0,9.580327533075362
[-0.06  0.58  0.14 -0.41],1.0,9.533697258972625
[-0.05  0.78  0.14 -0.66],0.0,9.481885843302916
[-0.03  0.58  0.12 -0.32],0.0,9.424317603669905
[-0.02  0.38  0.12  0.01],0.0,9.360352892966562
[-0.01  0.19  0.12  0.33],1.0,9.289280992185068
[-0.01  0.38  0.12  0.08],1.0,9.210312213538964
[-0.    0.57  0.13 -0.17],1.0,9.122569126154405
[ 0.01  0.77  0.12 -0.42],0.0,9.025076806838227
[ 0.02  0.57  0.11 -0.09],1.0,8.91675200759803
[ 0.04  0.76  0.11 -0.35],0.0,8.796391119553366
[ 0.05  0.57  0.1  -0.02],0.0,8.66265679950374
[0.06 0.37 0.1  0.3 ],1.0,8.51406311055971
[0.07 0.56 0.11 0.04],1.0,8.348959011733012
[ 0.08  0.76  0.11 -0.21],0.0,8.165510013036679
[0.1  0.56 0.11 0.11],1.0,7.961677792262976
[ 0.11  0.75  0.11 -0.15],0.0,7.7351975469588625
[0.12 0.56 0.11 0.18],1.0,7.4835528299542915
[ 0.13  0.75  0.11 -0.08],0.0,7.203947588838101
[0.15 0.55 0.11 0.25],1.0,6.893275098709001
[ 0.16  0.75  0.11 -0.01],0.0,6.548083443010001
[0.18 0.55 0.11 0.32],1.0,6.164537158900001
[0.19 0.74 0.12 0.06],0.0,5.738374621000001
[0.2  0.55 0.12 0.39],0.0,5.264860690000001
[0.21 0.35 0.13 0.72],0.0,4.7387341
[0.22 0.15 0.14 1.05],1.0,4.154149
[0.22 0.35 0.16 0.8 ],1.0,3.50461
[0.23 0.54 0.18 0.56],1.0,2.7829
[0.24 0.73 0.19 0.33],1.0,1.981
[0.25 0.92 0.2  0.11],0.0,1.09
[0.27 0.73 0.2  0.45],0.0,0.09999999999999998
[0.29 0.53 0.21 0.8 ],1.0,-1.0
[-0.04  0.01  0.03  0.04],1.0,9.660065301791043
[-0.04  0.2   0.03 -0.25],1.0,9.622294779767826
[-0.04  0.4   0.02 -0.53],0.0,9.580327533075362
[-0.03  0.2   0.01 -0.23],0.0,9.533697258972625
[-0.02  0.01  0.01  0.06],1.0,9.481885843302916
[-0.02  0.2   0.01 -0.23],0.0,9.424317603669905
[-0.02  0.01  0.    0.07],1.0,9.360352892966562
[-0.02  0.2   0.   -0.22],0.0,9.289280992185068
[-0.02  0.01  0.    0.07],0.0,9.210312213538964
[-0.02 -0.19  0.    0.36],1.0,9.122569126154405
[-0.02  0.01  0.01  0.07],0.0,9.025076806838227
[-0.02 -0.19  0.01  0.37],1.0,8.91675200759803
[-0.02  0.01  0.02  0.08],0.0,8.796391119553366
[-0.02 -0.19  0.02  0.38],1.0,8.66265679950374
[-0.03  0.01  0.03  0.09],0.0,8.51406311055971
[-0.03 -0.19  0.03  0.39],0.0,8.348959011733012
[-0.03 -0.38  0.04  0.69],1.0,8.165510013036679
[-0.04 -0.19  0.05  0.41],1.0,7.961677792262976
[-0.04  0.    0.06  0.13],1.0,7.7351975469588625
[-0.04  0.2   0.06 -0.14],0.0,7.4835528299542915
[-0.04  0.    0.06  0.17],1.0,7.203947588838101
[-0.04  0.2   0.06 -0.1 ],0.0,6.893275098709001
[-0.03  0.    0.06  0.21],1.0,6.548083443010001
[-0.03  0.19  0.06 -0.06],0.0,6.164537158900001
[-0.03 -0.    0.06  0.25],0.0,5.738374621000001
[-0.03 -0.2   0.07  0.56],0.0,5.264860690000001
[-0.03 -0.39  0.08  0.87],1.0,4.7387341
[-0.04 -0.2   0.1   0.61],1.0,4.154149
[-0.05 -0.01  0.11  0.35],0.0,3.50461
[-0.05 -0.2   0.12  0.67],0.0,2.7829
[-0.05 -0.4   0.13  1.  ],0.0,1.981
[-0.06 -0.59  0.15  1.33],0.0,1.09
[-0.07 -0.79  0.18  1.66],0.0,0.09999999999999998
[-0.09 -0.99  0.21  2.  ],1.0,-1.0
[-0.01 -0.02  0.04  0.  ],0.0,9.962804688951252
[-0.01 -0.22  0.04  0.31],0.0,9.958671876612502
[-0.02 -0.41  0.05  0.62],1.0,9.95407986290278
[-0.03 -0.22  0.06  0.34],1.0,9.948977625447533
[-0.03 -0.03  0.07  0.07],0.0,9.943308472719481
[-0.03 -0.22  0.07  0.38],1.0,9.937009414132756
[-0.03 -0.03  0.08  0.11],1.0,9.930010460147507
[-0.03  0.17  0.08 -0.16],1.0,9.922233844608341
[-0.03  0.36  0.08 -0.42],0.0,9.913593160675934
[-0.02  0.16  0.07 -0.11],0.0,9.903992400751036
[-0.02 -0.03  0.07  0.21],1.0,9.893324889723374
[-0.02  0.16  0.07 -0.07],1.0,9.881472099692637
[-0.02  0.36  0.07 -0.34],1.0,9.868302332991819
[-0.01  0.55  0.06 -0.61],1.0,9.8536692588798
[-0.    0.74  0.05 -0.88],0.0,9.837410287644222
[ 0.01  0.55  0.03 -0.57],1.0,9.819344764049134
[ 0.03  0.74  0.02 -0.85],0.0,9.799271960054593
[ 0.04  0.55  0.   -0.55],0.0,9.776968844505104
[ 0.05  0.35 -0.01 -0.26],0.0,9.752187605005672
[ 0.06  0.16 -0.01  0.03],1.0,9.724652894450745
[ 0.06  0.35 -0.01 -0.26],1.0,9.694058771611939
[ 0.07  0.55 -0.02 -0.56],1.0,9.660065301791043
[ 0.08  0.74 -0.03 -0.86],0.0,9.622294779767826
[ 0.09  0.55 -0.05 -0.57],0.0,9.580327533075362
[ 0.11  0.35 -0.06 -0.3 ],0.0,9.533697258972625
[ 0.11  0.16 -0.06 -0.02],0.0,9.481885843302916
[ 0.12 -0.03 -0.06  0.25],0.0,9.424317603669905
[ 0.11 -0.23 -0.06  0.52],1.0,9.360352892966562
[ 0.11 -0.03 -0.05  0.21],0.0,9.289280992185068
[ 0.11 -0.23 -0.04  0.49],1.0,9.210312213538964
[ 0.11 -0.03 -0.03  0.18],0.0,9.122569126154405
[ 0.1  -0.23 -0.03  0.47],0.0,9.025076806838227
[ 0.1  -0.42 -0.02  0.75],0.0,8.91675200759803
[ 0.09 -0.62 -0.01  1.03],1.0,8.796391119553366
[ 0.08 -0.42  0.02  0.74],0.0,8.66265679950374
[ 0.07 -0.62  0.03  1.04],1.0,8.51406311055971
[ 0.06 -0.42  0.05  0.75],1.0,8.348959011733012
[ 0.05 -0.23  0.07  0.48],0.0,8.165510013036679
[ 0.05 -0.42  0.08  0.79],1.0,7.961677792262976
[ 0.04 -0.23  0.09  0.52],0.0,7.7351975469588625
[ 0.03 -0.42  0.1   0.84],1.0,7.4835528299542915
[ 0.02 -0.23  0.12  0.58],1.0,7.203947588838101
[ 0.02 -0.04  0.13  0.33],1.0,6.893275098709001
[0.02 0.16 0.14 0.08],1.0,6.548083443010001
[ 0.02  0.35  0.14 -0.17],0.0,6.164537158900001
[0.03 0.15 0.14 0.17],0.0,5.738374621000001
[ 0.03 -0.05  0.14  0.5 ],1.0,5.264860690000001
[0.03 0.15 0.15 0.25],1.0,4.7387341
[0.03 0.34 0.15 0.01],0.0,4.154149
[0.04 0.14 0.15 0.35],1.0,3.50461
[0.04 0.34 0.16 0.11],0.0,2.7829
[0.05 0.14 0.16 0.45],0.0,1.981
[ 0.05 -0.06  0.17  0.79],1.0,1.09
[0.05 0.13 0.19 0.55],0.0,0.09999999999999998
[ 0.05 -0.06  0.2   0.9 ],1.0,-1.0
[ 0.04 -0.01  0.02  0.01],0.0,7.7351975469588625
[ 0.04 -0.2   0.02  0.31],1.0,7.4835528299542915
[ 0.04 -0.01  0.03  0.02],0.0,7.203947588838101
[ 0.04 -0.2   0.03  0.32],0.0,6.893275098709001
[ 0.03 -0.4   0.04  0.62],1.0,6.548083443010001
[ 0.03 -0.2   0.05  0.34],0.0,6.164537158900001
[ 0.02 -0.4   0.05  0.65],1.0,5.738374621000001
[ 0.01 -0.2   0.07  0.37],0.0,5.264860690000001
[ 0.01 -0.4   0.08  0.69],0.0,4.7387341
[ 0.   -0.6   0.09  1.  ],1.0,4.154149
[-0.01 -0.4   0.11  0.74],0.0,3.50461
[-0.02 -0.6   0.12  1.06],1.0,2.7829
[-0.03 -0.41  0.15  0.81],0.0,1.981
[-0.04 -0.6   0.16  1.15],1.0,1.09
[-0.05 -0.41  0.18  0.91],1.0,0.09999999999999998
[-0.06 -0.22  0.2   0.68],1.0,-1.0
[ 0.05 -0.01  0.04  0.05],0.0,8.66265679950374
[ 0.05 -0.21  0.04  0.35],1.0,8.51406311055971
[ 0.04 -0.01  0.05  0.07],1.0,8.348959011733012
