0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,z
0,28,6,30,22,12,24,3,5,10,16,21,14,2,8,17,15,25,4,27,29,1,9,13,7,11,31,20,18,26,19,0,34630
0,6,24,4,12,7,18,2,17,25,11,1,14,15,30,13,10,8,23,27,22,28,19,26,20,21,31,16,5,29,9,0,28534
0,7,30,8,14,2,6,21,24,5,29,28,15,27,9,20,19,31,16,3,12,11,13,25,10,4,22,18,23,1,17,0,31706
0,7,22,25,6,5,12,9,23,24,8,3,11,26,15,4,20,18,1,10,31,14,28,13,2,17,16,29,27,30,19,0,33133
0,18,23,6,10,17,21,8,16,28,19,20,14,5,9,25,11,15,24,12,2,13,26,22,3,27,29,7,1,4,31,0,34114
0,7,27,16,14,10,6,22,30,25,26,21,3,28,8,19,1,24,29,9,5,15,12,31,13,17,11,20,18,23,2,0,28778
0,6,3,26,1,15,30,5,31,23,25,21,8,27,22,24,29,9,19,28,10,18,13,7,20,2,4,14,16,12,11,0,34366
0,20,2,14,10,27,17,11,24,6,7,13,5,23,21,19,9,18,25,28,8,3,15,16,26,22,12,31,1,4,30,0,34503
0,9,13,11,23,7,8,27,30,26,25,31,28,17,29,4,19,18,14,3,24,22,2,16,15,6,5,21,1,10,12,0,31091
0,2,23,15,21,31,28,7,24,12,11,9,17,20,8,4,1,5,16,27,10,13,25,14,3,26,29,18,22,30,6,0,30255
0,4,19,10,27,3,18,30,17,24,5,8,9,31,1,16,15,29,21,14,13,7,23,6,22,11,12,26,28,2,20,0,33817
0,11,19,15,17,23,8,25,5,13,24,20,1,26,29,7,28,18,6,12,10,4,2,3,14,30,21,22,9,27,16,0,31924
0,23,4,26,28,13,11,10,1,16,31,30,17,15,25,12,24,8,22,18,7,9,20,5,3,29,27,14,19,21,2,0,28648
0,3,14,12,11,13,23,29,1,2,19,20,24,16,8,5,26,28,25,9,21,31,22,6,18,7,27,4,10,17,15,0,29101
0,16,11,24,8,12,14,4,5,10,30,9,22,23,2,21,20,27,26,28,6,17,25,29,13,3,7,1,18,19,31,0,32260
0,14,12,24,8,26,3,16,20,30,10,18,5,29,7,22,28,1,6,25,4,9,15,19,23,27,11,13,31,2,21,0,30945
0,1,3,22,13,24,27,17,2,5,15,16,21,14,11,23,28,25,4,8,9,10,26,7,31,20,19,29,18,6,12,0,33859
0,11,7,19,1,30,24,25,14,12,26,29,23,22,28,15,6,2,13,21,10,4,5,18,8,31,16,17,20,3,27,0,33220
0,24,6,3,17,5,11,13,18,27,12,7,1,16,26,14,19,15,29,22,21,30,25,2,10,23,4,9,28,31,20,0,33751
0,19,2,11,5,30,9,10,28,16,18,15,26,25,14,17,29,4,27,31,13,6,24,8,7,21,22,23,1,20,3,0,30372
0,28,5,2,27,29,30,21,8,1,15,3,19,22,14,25,16,24,12,17,20,9,4,31,26,18,6,10,23,7,11,0,32752
0,30,24,19,22,26,3,29,20,9,15,31,17,8,23,2,13,14,25,21,7,4,5,1,6,18,28,12,16,11,10,0,30758
0,21,17,5,12,19,1,22,11,8,16,20,24,31,15,6,4,3,18,9,27,23,25,29,10,14,7,2,28,26,30,0,31980
0,5,26,11,16,2,22,9,24,20,17,8,6,15,19,21,14,10,25,31,4,18,1,23,3,30,12,29,28,7,13,0,34705
0,14,4,12,9,24,7,18,5,29,15,27,17,13,6,1,3,22,31,8,16,28,25,10,26,20,11,30,23,2,19,0,31739
0,26,10,1,29,30,21,5,9,31,25,20,28,15,24,12,22,16,19,13,3,27,14,17,7,2,4,6,18,11,23,0,32901
0,31,7,12,22,3,8,24,21,6,14,19,20,2,27,18,17,13,4,28,9,5,23,11,10,30,16,15,26,29,1,0,38519
0,5,20,3,21,25,23,6,8,29,7,16,19,31,24,22,12,10,27,14,26,15,30,9,2,28,13,11,17,1,4,0,29794
0,21,23,24,25,4,22,9,1,15,28,6,27,3,13,10,12,14,17,16,26,29,5,30,31,11,8,7,2,18,20,0,29007
0,17,27,7,8,5,19,18,1,21,10,20,13,11,2,26,6,22,23,14,28,4,24,12,31,9,15,25,30,16,3,0,31570
0,13,19,8,30,26,10,9,3,11,14,4,17,7,25,23,12,20,22,31,6,2,1,5,28,27,16,18,29,21,24,0,34292
0,12,30,7,25,31,24,13,3,2,27,8,11,6,18,1,5,15,20,9,19,14,26,10,29,23,16,22,21,28,4,0,34656
0,8,23,19,17,16,14,26,29,4,6,1,31,3,9,18,2,7,21,20,12,25,28,15,27,5,24,22,10,13,11,0,31042
0,27,22,21,3,6,14,7,19,26,17,25,9,8,18,30,1,13,10,5,23,20,11,24,29,12,2,16,15,28,31,0,30292
0,6,7,29,2,24,13,25,20,23,31,1,16,22,15,18,14,8,26,5,28,21,30,17,9,10,11,19,12,27,3,0,33695
0,30,18,4,29,2,22,7,31,23,17,28,13,6,8,21,26,15,3,19,10,5,20,11,14,12,1,16,25,27,9,0,32169
0,12,29,14,22,3,21,9,5,1,7,4,18,27,26,17,8,24,23,31,15,25,11,19,6,10,16,30,20,13,2,0,29375
0,19,1,12,4,26,5,15,14,17,27,13,20,25,21,29,22,2,6,3,23,28,11,24,30,7,16,8,31,9,10,0,32431
0,10,14,27,28,7,31,20,9,21,25,1,2,26,15,29,5,24,11,23,18,4,22,6,13,12,8,19,17,3,30,0,36111
0,25,27,19,29,30,1,24,7,6,13,23,5,20,12,3,26,21,2,8,28,14,17,18,22,9,15,16,31,4,10,0,35456
0,20,26,16,25,27,3,10,12,28,31,9,23,19,30,11,17,1,24,14,7,22,2,15,5,8,6,13,4,21,18,0,30811
0,7,12,10,31,11,24,6,13,5,30,25,19,16,3,14,22,26,2,20,27,17,15,1,21,4,9,18,8,23,28,0,33814
0,21,7,9,20,4,29,3,16,26,17,23,28,1,27,14,13,31,30,2,19,24,8,5,18,22,11,6,15,10,25,0,27922
0,16,26,27,13,15,20,7,30,22,29,12,8,6,25,10,2,21,19,23,3,28,18,24,1,17,14,9,31,5,11,0,32634
0,16,15,1,18,3,12,11,31,5,24,27,6,30,28,9,17,25,22,20,4,2,7,21,14,23,10,26,19,8,29,0,29083
0,14,16,21,24,7,23,25,8,19,10,28,26,12,18,27,4,20,17,6,29,1,31,15,13,5,30,22,9,3,2,0,31975
0,18,5,24,14,1,12,22,17,23,19,8,28,10,29,2,21,6,25,11,9,27,26,30,4,7,3,20,16,15,13,0,29708
0,6,21,11,2,29,28,15,17,31,13,16,3,26,4,24,23,10,25,20,14,19,1,8,30,7,9,22,18,12,27,0,29642
0,11,8,4,14,17,31,19,2,29,7,18,21,22,25,3,26,6,16,13,28,30,12,20,1,27,9,24,15,5,23,0,28895
0,14,24,13,12,11,22,30,23,20,28,1,31,8,6,21,5,4,18,3,7,26,15,16,29,2,10,27,9,17,19,0,33564
0,26,27,24,15,4,25,16,28,11,13,19,8,12,29,30,17,20,2,21,7,9,1,3,5,31,18,14,23,10,6,0,33347
0,31,24,6,13,10,25,15,1,9,11,19,21,5,7,14,17,12,22,20,28,2,30,27,26,3,4,23,29,8,16,0,33169
0,28,10,31,11,23,19,9,4,1,3,7,27,6,18,22,16,13,30,24,26,17,29,12,2,8,25,14,20,5,21,0,29748
0,24,7,11,29,30,22,8,16,3,19,13,17,12,6,14,26,18,23,15,2,25,20,1,4,28,10,31,27,5,21,0,34328
0,22,23,25,31,2,3,8,16,18,1,7,5,12,13,21,26,20,9,4,6,24,27,19,11,29,28,17,30,15,14,0,29644
0,20,7,28,5,6,15,16,25,30,4,18,12,22,10,8,1,24,2,11,3,31,29,27,23,9,14,19,17,21,13,0,38814
0,15,7,6,1,10,24,9,29,4,17,25,13,31,3,11,27,22,2,5,16,30,14,18,21,8,12,23,26,28,19,0,32004
0,7,27,24,23,1,19,5,22,15,8,25,28,18,3,12,31,2,21,6,26,9,10,20,4,17,13,14,11,29,30,0,32456
0,29,14,9,17,1,11,30,12,22,25,15,8,2,20,28,16,4,26,24,18,7,27,10,3,5,19,6,13,31,21,0,28356
0,25,18,4,16,28,15,19,9,20,8,23,27,5,29,2,10,24,6,21,31,3,13,26,22,7,11,30,14,12,17,0,31231
0,1,25,5,2,7,24,23,19,26,31,12,3,13,10,22,30,14,15,18,8,11,29,16,4,6,21,17,27,20,28,0,32550
0,17,24,13,15,8,25,27,16,1,21,20,30,18,19,2,31,29,4,26,5,14,3,10,28,7,23,22,11,12,6,0,32563
0,28,31,4,11,21,27,17,19,12,23,14,15,10,5,2,22,6,3,1,13,30,25,18,7,9,29,20,24,8,16,0,28110
0,30,29,10,22,8,1,26,31,18,28,12,9,24,6,16,20,27,23,17,7,13,21,5,15,25,19,4,11,14,3,0,34167
0,15,12,25,28,11,8,19,1,14,2,23,29,26,31,27,3,18,17,21,22,20,5,10,30,13,4,9,24,7,16,0,30263
0,29,20,23,11,18,7,28,24,30,5,9,2,19,31,17,27,12,14,6,25,4,13,22,21,3,8,10,26,15,16,0,33918
0,26,29,15,27,8,19,10,13,30,1,21,23,17,2,22,16,11,7,3,9,18,28,4,12,5,25,24,14,6,20,0,31361
0,23,30,28,27,19,1,20,29,11,18,26,16,25,15,9,4,13,7,31,2,5,8,14,10,17,3,12,21,24,22,0,34878
0,7,22,25,19,13,4,28,26,12,11,24,16,10,30,17,31,29,9,2,18,27,6,23,14,15,20,3,5,1,21,0,33913
0,31,10,18,20,28,12,6,23,26,30,19,13,3,7,1,27,14,2,9,17,24,5,21,29,15,4,22,11,16,8,0,35986
0,23,25,21,16,24,20,10,1,29,15,27,4,17,26,3,13,31,6,30,8,14,12,19,18,9,2,7,22,11,5,0,30519
0,27,2,28,17,10,26,6,22,25,1,13,29,31,3,21,16,5,12,19,30,23,11,15,18,7,14,8,9,20,4,0,35287
0,27,2,14,11,20,19,22,15,29,21,24,1,3,8,25,26,18,9,16,5,7,6,28,13,23,4,31,10,12,30,0,31128
0,18,10,26,6,4,16,17,25,8,11,22,3,30,23,21,27,7,5,1,19,29,15,24,28,14,20,13,12,31,2,0,31631
0,1,27,2,4,10,3,31,30,22,9,26,5,19,16,12,7,11,24,29,15,23,20,14,25,13,21,28,6,8,18,0,30640
0,1,15,22,5,19,23,2,4,8,6,24,20,17,11,26,10,7,21,16,27,12,29,9,14,28,3,31,13,30,18,0,27958
0,17,8,25,22,9,2,15,18,11,6,1,20,12,29,16,10,27,24,23,28,7,4,5,31,19,21,3,14,13,30,0,36331
0,2,24,16,9,29,17,6,22,20,12,8,13,10,30,15,7,3,5,31,26,19,18,21,27,4,23,11,25,1,14,0,28763
0,21,15,19,4,2,20,3,9,12,23,22,6,27,10,8,7,5,1,31,24,16,28,14,26,29,17,11,30,25,13,0,33041
0,20,31,4,18,9,16,24,10,15,5,12,3,25,6,11,7,29,19,30,27,13,28,22,8,23,14,1,2,26,17,0,34633
0,31,20,17,5,12,18,3,27,30,4,2,22,9,24,10,28,29,14,16,11,6,1,19,8,23,13,15,7,21,26,0,33061
0,18,27,13,29,3,24,15,9,1,17,10,12,4,8,14,2,26,21,11,23,30,22,5,19,28,6,20,7,25,31,0,35144
0,5,1,24,25,18,17,9,2,11,16,30,10,13,22,27,4,28,19,23,6,14,12,26,31,8,7,15,21,29,3,0,36165
0,11,22,24,10,17,9,2,26,30,4,15,20,21,23,6,13,16,1,3,31,12,18,29,5,7,8,25,19,27,14,0,33384
0,13,14,7,26,29,25,20,6,17,3,10,11,31,9,19,4,5,1,23,15,21,28,2,27,22,30,16,24,18,12,0,36890
0,12,7,31,14,15,24,21,26,19,8,17,13,18,4,16,29,1,28,30,11,3,25,10,27,23,5,6,2,22,20,0,32314
0,15,7,16,11,25,8,24,31,12,2,17,18,26,20,29,9,21,5,22,3,19,23,27,14,28,4,6,10,30,1,0,32181
0,28,24,30,6,27,25,29,12,14,19,21,3,2,1,23,16,5,11,7,8,10,17,26,18,15,22,13,4,20,9,0,34284
0,13,4,25,16,10,19,8,26,27,7,2,31,21,9,5,29,12,28,17,1,18,20,11,24,6,15,22,23,30,14,0,33528
0,11,23,19,4,26,10,13,3,22,12,5,9,31,17,28,16,7,25,2,14,21,6,18,1,27,15,24,29,30,20,0,34811
0,24,21,5,15,2,18,23,11,20,19,4,3,31,14,1,28,7,25,10,16,26,9,17,13,6,29,8,27,12,30,0,35181
0,22,2,3,25,23,24,7,16,15,6,21,19,27,30,11,26,5,20,8,14,10,1,28,31,9,17,12,4,18,13,0,32510
0,16,26,6,1,28,24,2,3,21,19,14,31,30,15,27,4,10,25,29,20,7,13,9,22,23,8,12,18,5,17,0,29891
0,14,15,21,27,31,20,13,30,5,17,10,2,26,8,25,9,29,7,1,18,11,23,6,4,28,12,22,16,19,24,0,30023
0,13,26,19,30,2,22,17,25,9,31,18,15,12,5,23,6,8,29,3,7,10,11,4,24,28,16,14,21,27,1,0,35678
0,3,7,31,13,17,11,9,4,16,22,27,1,18,12,15,20,19,24,23,2,6,14,28,8,21,26,5,29,30,25,0,27675
0,28,26,10,7,15,19,24,9,23,6,12,8,21,25,4,2,22,20,18,17,31,27,11,3,1,13,29,30,16,5,0,34570
0,18,3,23,20,19,6,28,13,16,26,2,1,11,10,7,14,31,24,9,17,15,27,4,12,8,5,21,29,25,22,0,28771
0,25,23,30,18,12,10,19,31,20,5,15,24,27,14,11,26,1,28,6,8,7,17,13,4,3,29,9,16,2,21,0,36757
0,4,25,19,8,29,12,20,1,2,14,22,23,17,7,26,3,5,18,6,9,28,16,27,13,30,15,24,31,21,11,0,30953
0,6,12,15,21,23,10,26,5,31,7,18,27,9,25,30,4,20,11,14,8,17,22,3,2,29,19,28,16,24,1,0,29223
0,16,18,1,22,3,7,12,30,24,14,15,4,2,6,23,8,25,17,29,26,21,9,13,10,31,20,19,28,5,11,0,33467
0,5,15,14,2,4,24,9,25,26,20,13,8,19,31,17,12,27,16,18,28,21,23,7,29,11,6,1,22,3,10,0,29642
0,2,24,21,4,23,1,18,16,28,22,6,12,25,20,15,7,3,29,19,10,5,31,17,26,30,27,11,14,13,9,0,34254
0,20,27,19,5,11,15,18,16,31,26,14,3,8,30,29,22,12,1,25,13,23,21,2,6,7,9,10,17,28,24,0,33826
0,19,28,24,17,29,25,20,6,18,23,1,8,30,10,4,9,5,31,22,11,12,3,2,7,21,13,16,26,15,14,0,35109
0,29,25,19,14,15,16,31,26,2,10,23,13,27,11,24,7,6,20,17,22,12,3,18,9,28,4,1,5,30,21,0,36527
0,21,6,9,16,2,7,29,10,11,25,20,30,3,4,24,17,15,28,22,18,13,19,12,14,23,1,27,31,26,5,0,31550
0,12,1,25,2,20,17,31,4,28,23,15,18,5,21,19,27,3,11,8,30,29,14,6,26,9,13,22,24,10,7,0,34519
0,13,1,18,6,30,3,26,21,7,31,2,5,4,22,20,10,19,28,16,24,8,12,23,14,11,17,27,29,9,15,0,34548
0,5,11,19,6,16,8,14,29,3,20,31,18,21,27,1,2,17,15,9,7,12,26,22,13,4,25,30,23,10,24,0,32639
0,6,24,20,9,28,30,18,8,26,22,17,4,27,12,10,31,7,2,14,25,1,19,23,15,13,21,29,5,3,16,0,27314
0,8,17,2,29,21,26,15,30,6,19,7,25,10,24,12,20,5,22,31,14,23,18,9,27,13,16,28,1,11,4,0,32472
0,4,2,20,27,7,11,12,30,19,28,10,3,25,18,22,24,5,16,1,21,23,15,31,8,29,9,13,14,6,26,0,30038
0,26,9,11,25,18,4,14,3,10,15,30,17,21,5,1,7,23,31,27,8,28,20,13,12,2,24,22,19,16,29,0,29509
0,4,17,8,5,31,27,7,14,9,29,21,6,16,22,15,28,12,30,13,18,23,3,1,26,25,2,10,11,20,24,0,27373
0,4,18,11,24,29,26,22,19,31,25,5,7,6,20,3,13,27,12,15,28,8,16,2,30,9,23,17,1,10,14,0,31800
0,25,18,21,30,22,11,28,16,5,13,6,19,15,23,9,29,8,10,3,31,26,24,12,7,2,14,20,27,4,1,0,36161
0,23,28,18,29,9,27,8,5,21,14,15,16,19,6,30,10,3,25,12,24,20,1,2,11,7,13,31,22,26,17,0,34074
0,11,25,5,20,23,27,8,31,30,1,14,10,29,28,15,4,2,18,24,12,21,13,16,7,22,9,3,26,19,6,0,27661
0,27,22,17,3,5,23,4,14,16,24,28,25,13,10,30,26,31,6,19,20,9,1,2,18,12,8,29,11,15,21,0,35463
0,7,27,22,26,23,20,11,18,1,21,30,17,24,16,25,12,8,15,10,29,19,31,9,14,4,6,5,3,2,13,0,33010
0,26,24,18,17,10,16,19,22,30,27,21,13,28,8,31,15,7,14,2,12,20,4,25,11,1,5,3,9,23,6,0,28059
0,23,9,20,16,15,2,28,26,4,10,13,22,14,8,19,27,24,25,31,7,21,29,6,17,12,11,3,1,18,30,0,37659
0,28,17,31,26,21,22,9,11,24,4,23,15,5,18,6,2,29,3,20,7,13,8,10,25,27,12,30,14,1,16,0,30115
0,26,22,8,25,28,19,3,14,31,11,20,17,5,4,27,29,7,15,6,9,13,23,12,2,10,24,30,16,18,1,0,35316
0,8,29,11,18,23,10,15,26,28,6,16,12,4,19,7,31,14,2,21,9,22,1,3,27,17,24,5,25,20,13,0,35209
0,29,30,20,11,12,15,13,10,16,1,23,27,8,21,3,6,19,2,28,4,14,25,22,31,17,26,24,18,9,7,0,29198
0,5,16,11,10,12,1,7,14,18,13,4,24,20,9,30,17,3,2,28,19,27,31,15,22,23,21,6,29,25,26,0,32633
0,16,4,12,23,22,24,14,13,5,27,28,26,25,3,15,30,9,19,8,18,6,29,10,7,1,20,11,17,31,2,0,30391
0,10,12,22,31,21,19,6,23,5,3,13,24,4,8,9,26,17,2,27,18,15,14,11,28,16,25,1,29,30,20,0,33986
0,16,2,9,25,13,6,23,5,8,20,24,4,28,19,26,21,18,17,29,15,10,27,22,7,31,11,14,1,12,30,0,32586
0,8,27,19,12,24,6,11,4,29,20,18,30,28,3,22,5,1,23,9,21,16,14,10,2,13,25,17,7,26,15,0,34837
0,28,23,9,2,12,29,5,15,27,17,4,21,3,22,20,1,10,7,31,25,6,14,18,16,13,8,24,11,26,19,0,33699
0,15,22,23,5,14,2,16,19,12,6,28,30,17,7,4,26,11,25,31,29,21,9,27,1,3,24,10,18,8,20,0,29028
0,16,5,2,23,22,4,29,28,11,1,8,14,25,20,24,15,27,26,7,19,31,13,17,18,3,12,9,6,10,30,0,29815
0,9,16,28,27,21,17,30,31,1,19,18,3,22,29,2,26,11,14,15,8,23,10,6,5,20,12,7,24,13,25,0,30925
0,8,9,10,5,4,24,27,15,7,6,28,16,20,14,11,19,23,21,12,17,2,13,18,29,3,22,25,26,1,31,0,33351
0,30,1,5,28,15,25,2,12,18,19,17,10,4,6,14,3,27,9,29,22,13,24,7,21,11,31,20,8,26,16,0,33152
0,22,24,26,12,25,5,21,8,10,7,2,20,17,18,9,13,4,19,3,30,11,23,31,14,6,15,1,27,16,29,0,31960
0,21,7,27,3,15,22,28,4,25,8,2,20,10,11,26,24,9,6,19,1,30,14,12,18,13,23,16,17,31,29,0,34505
0,4,26,16,6,25,8,31,18,3,1,23,2,22,28,9,24,14,13,27,12,19,7,29,20,30,17,5,15,11,21,0,33161
0,12,15,30,16,17,8,7,19,2,29,5,20,28,31,11,14,18,27,4,26,24,3,23,10,21,1,25,13,22,6,0,27177
0,18,14,3,5,27,10,1,13,26,7,22,23,12,24,19,25,28,8,16,17,20,21,4,9,11,30,15,2,6,31,0,32665
0,14,7,11,17,23,13,1,5,8,27,12,3,4,30,15,24,22,26,19,16,6,29,31,18,10,9,28,20,2,25,0,32881
0,6,8,26,16,11,29,5,13,9,17,21,25,31,12,23,1,7,22,3,20,4,19,18,28,2,15,27,30,14,24,0,33474
0,21,5,7,8,12,6,15,25,16,14,19,3,27,2,17,22,4,26,24,23,9,30,10,28,13,11,29,1,20,18,0,31259
0,21,9,4,18,11,13,22,14,1,29,28,24,12,25,27,15,31,8,23,17,19,20,26,6,16,30,5,2,10,3,0,32275
0,15,29,18,17,13,8,2,3,14,11,26,9,6,16,7,20,10,31,21,30,22,24,28,27,5,12,23,4,19,25,0,32296
0,24,18,26,14,1,25,15,27,31,16,2,5,17,23,4,10,19,30,6,8,13,11,7,20,21,9,3,29,22,28,0,33549
0,9,12,13,1,31,22,14,6,15,4,20,3,24,30,23,18,2,29,19,26,7,5,28,16,11,10,8,27,25,21,0,35348
0,28,6,5,22,14,23,11,26,27,3,29,25,9,20,12,1,4,30,10,2,7,24,13,31,21,17,8,16,18,15,0,32077
0,18,14,17,2,13,31,1,29,12,3,10,28,22,4,5,7,16,19,25,20,26,23,8,21,30,24,9,6,15,11,0,31280
0,20,1,8,19,4,11,13,15,2,30,24,3,25,7,23,16,14,27,29,18,10,17,28,9,5,26,21,22,31,12,0,32254
0,26,13,25,31,23,7,8,12,11,18,17,14,9,29,16,24,4,28,19,5,2,30,22,1,3,21,15,27,20,6,0,34924
0,16,23,1,22,4,30,20,29,15,9,24,31,5,7,2,14,19,6,27,11,3,17,18,28,13,10,26,25,21,12,0,33090
0,29,11,31,17,26,6,27,8,18,20,23,13,21,25,28,7,14,22,3,19,9,4,1,12,10,15,30,24,5,16,0,30463
0,12,24,11,14,31,29,2,27,28,9,8,13,1,4,22,16,26,20,30,5,19,3,21,25,7,10,17,6,23,15,0,36338
0,25,27,17,26,13,23,7,21,12,16,28,3,31,30,24,15,9,14,5,11,6,29,4,22,8,1,18,2,20,19,0,33497
0,12,17,2,18,31,30,25,26,3,23,11,16,10,19,8,15,21,6,13,7,22,27,24,20,1,29,4,14,5,28,0,34791
0,1,13,12,25,16,28,6,21,19,30,2,3,17,15,24,14,11,4,27,18,31,29,20,22,10,5,23,26,8,9,0,35989
0,13,19,17,29,9,16,31,30,28,7,27,20,5,10,11,6,15,1,22,4,3,23,12,2,26,14,21,24,25,8,0,34156
0,8,1,22,17,20,28,6,30,31,7,16,21,26,5,25,14,12,13,18,27,24,29,2,3,4,10,23,15,11,9,0,31869
0,28,3,4,7,20,5,12,29,9,21,17,26,16,2,15,30,11,27,10,6,18,14,19,1,13,22,8,24,23,25,0,29377
0,12,26,9,18,14,30,1,8,10,13,16,24,3,27,21,28,7,31,23,2,5,29,25,17,6,15,11,22,20,19,0,34549
0,2,8,4,10,20,30,23,21,5,26,11,27,29,6,14,17,25,7,15,31,28,13,3,18,22,9,24,1,16,12,0,24931
0,14,2,6,16,30,10,19,17,25,12,26,7,1,23,29,20,22,4,21,3,15,31,24,9,8,28,27,13,18,11,0,34122
0,30,27,21,9,7,8,12,26,10,4,24,17,5,14,23,1,16,15,28,31,29,13,25,3,19,6,2,20,18,11,0,30288
0,27,24,23,5,13,7,9,28,30,18,15,19,14,21,20,1,16,17,12,8,4,3,26,10,31,22,29,2,11,6,0,35400
0,23,6,13,17,21,5,9,11,1,4,20,2,3,22,27,8,24,28,19,18,26,12,29,31,16,25,30,15,14,7,0,31443
0,11,13,14,15,21,3,18,19,10,8,9,4,7,2,29,6,30,17,23,28,27,25,31,26,20,24,12,5,22,1,0,31802
0,2,18,25,3,5,26,28,4,24,9,27,29,12,21,30,8,20,6,11,14,31,16,23,17,10,19,7,13,15,1,0,29967
0,14,7,30,24,18,6,9,13,17,28,25,1,11,29,3,15,19,4,22,5,8,2,12,26,31,21,10,16,20,27,0,34120
0,1,29,6,5,26,17,8,7,13,9,31,14,27,4,3,25,19,22,28,11,18,23,30,24,16,2,12,15,21,20,0,32799
0,7,23,4,20,2,13,28,5,22,24,11,30,1,25,29,17,3,8,18,12,15,31,6,10,9,14,26,21,27,19,0,27118
0,5,9,3,29,22,10,11,6,23,20,19,8,1,12,13,18,26,14,17,31,15,16,30,2,27,28,25,4,21,24,0,32270
0,30,22,14,3,19,27,4,29,25,16,10,2,20,6,12,8,7,11,26,21,18,13,31,17,28,23,15,1,24,5,0,32006
0,19,21,23,11,26,8,3,12,31,27,7,13,25,2,29,22,30,24,1,9,15,5,18,10,14,16,6,20,17,4,0,30555
0,27,9,13,24,15,11,18,12,5,20,8,4,31,10,14,25,1,21,28,19,23,3,22,29,2,30,16,17,6,26,0,36789
0,17,1,14,20,21,19,5,26,4,12,6,10,3,23,28,18,22,31,9,16,27,8,29,11,13,24,2,30,25,7,0,33041
0,28,18,11,21,6,23,1,15,10,12,25,30,8,4,22,29,9,5,31,13,16,3,2,14,20,27,19,17,26,7,0,34427
0,8,28,9,15,3,5,10,30,24,27,14,21,13,6,4,12,19,20,17,25,2,18,1,23,31,11,16,26,29,22,0,35898
0,19,23,30,21,3,24,6,10,15,2,27,5,1,9,31,4,22,13,7,29,25,8,14,18,28,20,11,17,12,16,0,33743
0,23,7,17,28,14,24,20,5,6,18,13,15,30,4,26,10,2,16,25,11,27,29,12,1,22,8,31,19,3,21,0,27198
0,29,23,8,31,13,25,24,5,1,6,2,12,3,15,28,11,17,22,16,9,7,10,21,14,27,4,30,18,26,20,0,29326
0,22,27,18,29,21,7,8,20,14,1,3,26,6,28,16,5,31,4,17,2,9,24,10,15,23,11,13,25,30,12,0,34106
0,5,17,24,22,4,20,14,8,23,27,26,29,12,10,6,30,28,9,3,25,15,31,11,21,13,2,19,18,7,16,0,26474
0,3,13,20,30,2,19,24,23,31,16,4,27,25,7,26,8,12,29,28,6,17,18,10,9,5,1,15,21,14,11,0,35100
0,4,17,22,27,20,1,2,25,23,30,12,31,3,14,26,24,8,18,5,15,11,29,9,13,16,21,7,10,28,19,0,34148
0,14,27,9,25,4,28,22,23,31,11,6,7,8,13,16,3,29,5,26,30,17,1,21,18,24,2,10,20,15,19,0,31569
0,1,27,14,28,20,15,8,13,23,21,24,9,19,31,26,3,30,16,17,12,7,4,29,22,6,2,25,18,10,11,0,34760
0,26,31,21,13,4,27,6,10,15,22,8,18,20,12,16,7,24,11,2,3,5,14,23,17,9,19,28,29,1,30,0,35198
0,11,1,28,15,31,26,21,27,30,13,23,6,14,3,9,20,8,12,25,24,16,22,18,7,17,2,5,19,10,29,0,27489
0,9,22,12,25,27,29,7,23,16,13,5,11,19,24,18,15,21,30,17,6,3,10,8,4,2,14,28,31,26,1,0,31188
0,6,2,29,26,9,30,13,19,18,16,22,27,3,10,24,31,23,25,28,8,5,20,15,17,12,4,14,1,7,21,0,30657
0,24,2,14,6,8,18,3,1,27,10,5,30,7,28,21,9,13,11,20,29,15,17,16,19,12,4,23,22,25,26,0,30037
0,3,7,15,9,1,18,24,25,10,4,30,20,22,27,2,23,29,26,28,17,13,8,14,31,5,12,6,21,16,11,0,33524
0,14,20,17,26,25,19,15,23,29,5,2,8,22,13,6,21,30,24,9,10,31,3,16,4,11,27,1,7,18,28,0,32971
0,14,16,26,8,13,17,24,6,19,3,1,28,10,25,5,29,7,12,30,20,23,27,15,21,11,18,9,2,4,31,0,33144
0,22,12,15,25,1,17,5,28,18,7,29,19,6,3,30,14,27,4,24,11,10,13,8,2,16,23,9,21,20,26,0,29524
0,8,6,17,25,21,19,26,12,27,5,22,11,3,29,18,30,31,20,24,4,23,14,9,1,28,16,10,13,15,2,0,32310
0,8,6,15,2,12,30,19,28,17,26,31,16,29,18,23,21,24,4,7,14,20,9,11,5,13,3,22,27,1,10,0,35923
0,13,8,9,24,21,22,26,29,6,16,11,27,25,31,12,17,10,20,28,15,23,18,5,30,2,1,4,14,19,3,0,28940
0,12,23,7,6,8,15,3,9,27,20,2,18,13,1,29,17,16,14,24,19,25,28,21,4,22,30,26,31,11,5,0,35493
0,19,15,7,22,17,24,1,29,3,31,21,25,8,13,30,9,27,18,16,23,10,2,5,6,28,20,14,12,26,11,0,32271
0,31,21,7,16,14,24,20,15,29,22,4,26,25,8,27,3,2,10,28,11,6,5,9,30,17,13,18,19,23,1,0,32125
0,4,23,28,8,27,20,29,11,12,6,30,9,1,14,16,24,31,15,18,3,2,7,13,22,25,21,17,26,5,19,0,30827
